"negative", "Mam wrażenie jakby ten film został zrobiony tylko po to aby pokazać metalowo-szklane wnętrza, sukienki pasujące do dywanów, puścić kilka zagranicznych hitów i wykorzystać "typowe dla komedii romantycznej" elementy. Film jest koszmarnie naiwny. "Polski Brad Pitt" aka Zakościelny - typowy Polak - skończył dopiero studia, ale już pracuje w super firmie, ma lśniące nowoczesnością mieszkanie i wypasioną furę. Nic mi się w tym filmie nie podobało. Niektóre sceny były żenująco głupie i naiwne. Gra aktorska (pomimo, że obsada niezła) - żenująca. Nie wiem czemu Agnieszka Grochowska intonuje w tym filmie jak jakaś dziewczyna z trzepaka. Okropnie głupi i co gorsza przereklamowany. Absolutnie NIE polecam!"
"negative", "Co by tu napisać??? No nie wiem.... Może zacznijmy tak to najdroższy router (z grupy amatorskich) na runku cena 1150 PLN. I jest to jednocześnie najgorszy router na rynku. Kupiłem to urządzenie z nadzieją, że będzie OK., Ale tak nie jest. Urządzenie ma być najwydajniejszym i najlepszym urządzeniem z grupy routerów dwupasmowych z trybem AC. Tak mówi firma Linksys. A dlaczego jest najgorszym urządzeniem? Już wyjaśniam. Po pierwsze stabilność, można by zapytać, jaka stabilność? Urządzanie na pewno nie jest stabilne, ciężko czasem, aby urządzenie pracowało stabilnie, choć 6 godzin, a często potrafi się zawiesić już po kilku godzinach. Do wyboru albo zwiesi się całkowicie radio (brak komunikacji) albo ruter się niespodziewanie zrestartuje, lub nagle zacznie działać bardzo wolno (odpowiedź ping z routera potrzebuje kilku sekund, co powoduje, że przeglądanie stron jest nie możliwe). Cała seria nieszczęść do wyboru. Konfiguracja routera jest i prymitywna i dziwna (a miało być łatwo). Ustawień i możliwości konfiguracyjnych jest mało (bardzo podstawowe funkcje). A czy jest to łatwe? No może, ale wg mnie przedobrzone i przesadzone. Wydajność urządzenia jak na najdroższy router klasuje się w grupie urządzeń za 300 zł a nie 1150 PLN. Niby dla zaawansowanych użytkowników przeznaczony jest soft OpenWRT taaak po zainstalowaniu go, równie szybko go odinstalowałem ….. te same błędy te same problemy…. Ano bo Linksys używa tego samego softu (oprogramowanie rdzenia – jadra plus drivery), tylko inny interfejs, ale problemy te same. Czy urządzenie ma jakieś cechy pozytywne? No od bidy wygląd …. I antenki zewnętrzne na złączach RP-SMA. Ale nóżki w nowym urządzeniu już odklejają się …..Czyli wykonanie przeciętne. Uwaga w środku jest wentylator? Mi się jeszcze nie włączył, ale jak się kiedyś włączy? Może zacząć WYĆ. Wsparcie ze strony firmy linksys praktycznie żadne. Na pytanie, dlaczego albo o prośbę o rozwiązanie problemu, proponują zmianę kanału  co jest raczej zabawne i żadnego rozwiązania nie przynosi. Podsumowanie obecnie produkt nie nadaje się do niczego. Firma Linksys stała się najdroższą i najgorszą firmą na rynku. Nie wiem, ale odkąd firma Cisco sprzedała ten działa (linksys) firmie Belkin stałą się tragedia. Kiedyś urządzenia firmy Linksys uchodziły za najlepsze, (bo tak było) dziś mogą uchodzić za najgorsze. Moja Ocena? Omijać produkty firmy Linksys z daleka. Wygląd: 6/10 Wykonanie: 5/10 Możliwości/cena: 0/10 Power / wydajność: 3/10 Stabilność: 0/10 Obsługa/ możliwości oprogramowania: 2/10 Wsparcie techniczne:, 1/10 ( bo jest, ale tylko jest nic nie pomoże) Ocena końcowa: 2/10 NIE KUPOWAĆ !!!"
"negative", "Nie polecam! Otrzymałam towar niezgodny z zamówieniem. Zamówiłam laptopa HP Pavilion Sleekbook (w sklepie Mall.pl), a otrzymałam jakiegoś składaka (zupełnie innego niż na zdjęciu w sklepie). Nie był to laptop oryginalny. Sprzedawca utrzymuje, że ten podrabiany laptop jest towarem pełnowartościowym i nie chce uznać swojej winy. Dział reklamacji pracuje wyjątkowo opieszale. Nie polecam!"
"negative", "Nie polecam! Otrzymałam towar niezgodny z zamówieniem. Zamówiłam laptopa HP Pavilion Sleekbook, a otrzymałam jakiegoś składaka (zupełnie innego niż na zdjęciu w sklepie). Nie był to laptop oryginalny. Sprzedawca utrzymuje, że ten podrabiany laptop jest towarem pełnowartościowym i nie chce uznać swojej winy. Dział reklamacji pracuje wyjątkowo opieszale. Nie polecam!"
"negative", "Skusiłem się i kupiłem. Super konfiguracja. Cena wyszła ponad 7tys zł... i Co... Po 2 tygodniach padło ładowanie baterii. Serwis potrzebował 3 tygodnie aby dojść do tego. Aż powiedzieli abym zrobił format systemu. No ale przecież Lenovo ma Rescue&Recovery... Tylko gdzie to jest...? Nie ma. Trzeba było sobie samemu doinstalować. Nie wspomnę już że zabrali ten super przycisk co zawsze na IBMach był na klawiaturze. OK doinstalowałem i robię R&R systemu. W trakcie pada proces. Serwis mówi, że ma głęboko w d... to że straciłem dane, bo to nie ich sprawa, sprzęt jest ładny i się świeci ładnie. Podsumowijąc 2 miesiące od zakupu: - wywalone 7 tys zł - ciągle niedziałający komputer - stracone wszystkie dane z dysku - serwis ma to w d... ogólnie... NIE POLECAM nic co jest firmowane LENOVO."
"negative", "używam kolejnych modeli ibm/lenovo serii T od ponad 15 lat Moim poprzednim modelem było T61 teraz mam t440p za ponad 7,5 kPLN. Wersja T440p to kompletna pomyłka i cofnięcie się wstecz. Nie można wymienić DVD na drugi HDD czy wymienić HDD w trakcie działania systemu. Trzeba rozkręcać kompa i przykręcać HDD do obudowy. Płytka zamiast przycisków to głupi pomysł. Klawiatura wyspowa - można się przyzwyczaić ale uginająca się obudowa to katastrofa. wystarczy lekko nacisnąć a odkształca się. Zdecydowanie nie polecam."
"negative", ""Gówno" do NTFS nie da się sformatować, jedyne USB 3.0 które zapisuje z prędkością 5mb/s."
"negative", "Bardzo wolny odczyt/zapis. Problemy z formatowaniem"
"negative", "Miałem takie cudo w 2004 roku, niestety Radeon 9800PRO @ XT i Athlon XP 2000+ to było dla niego zbyt wiele, napięcia pływały, 5V od 4,5 do 5,6, 12V od 11 do 13V co powodowało resety kompa. Poszedł na alledrogo za 30zł."
"negative", "KAŻDY !! " zasilacz" firmy Codegen to najlepszy sposób na pozbycie się swojej maszyny . Nie polecam jeśli chcecie poużywać komputera dłużej ."
"negative", "Kto takie ***** kupi za 40zł? :O JEszcze na PS/2"
"negative", "Drukarka wymieniona na opakowaniu jako kompatybilna (Lexmark Z2400), odmówiła współpracy z tym produktem."
"negative", "Tym razem negatywna opinia dla wszystkich tuszy serii 933/932 wyprodukowanych przez Drekkera. Zakupiłem komplet tuszy do drukarki HP 6700 Premium, sprzedawca deklarował iż tusze są wysokiej jakości i nie odczuję różnicy względem oryginałów, niestety tusze nie nadają się do użytku! Tusze bardzo się rozmazują, po otwarciu drukarki okazało się że wręcz się leje z głowicy drukującej. Drukarka do naprawy bądź do utylizacji! NIE POLECAM"
"negative", "Film znajduje się w mojej domowej wideotece - do obejrzenia zmusiła mnie dziewczyna. Koszmar - prawie dwie godziny wyrwane z życiorysu. Nudne jak flaki z olejem, przewidywalne jak wszystkie telenowele. Szkoda gadać. Jednym słowem "NIgdy w życiu" - NIGDY W ŻYCIU"
"negative", "Film bardzo dobry szczególnie dla zakochanych par. Jest to komedia romantyczna opowiadająca o dwójce zakochanych. Świetna gra aktorska oraz masa zabawnych scen, pozwalają mile spędzić 90 minut przed ekranem telewizora. Polecam wszystkim lubiącym tego typu komedie."
"negative", "Oglądałam,wynudziłam się i katastrofa w porównaniu do 1 części. Szczerze mówiąc patrzyłam na zegarek kiedy się to skończy. Ta część nie przypadła mi do gustu,może z następną będzie lepiej."
"negative", "Próbowałam obejrzeć ten serial, ponieważ był szeroko reklamowany... Jednak za każdym razem wynudziłam się jak mops. Pretensjonalny, nudny, kobiety są tu zrobione na jakieś idiotki... Nie podoba mi się. Nierzeczywiste postacie. Może w bogatej Ameryce i takie się znajdą... Ale jak dla mnie jest to kino naciągane, a do tego nieinteresujące, delikatnie mówiąc. Nieidentyfikuję się tu z żadnym bohaterem."
"negative", "bardzo podstawowy komputer przenosny , ma w miare pojemny dysk twardy i wystarczajaca ilosc pamieci ram do pracy na dokumentach biurowych . Mozna bez wachania ogladac na nim filmy z powodu 15 calowego screenu."
"negative", "Zakupiłem go po dość dokładnej analizie parametrów. Uznałem, że ma dobry stosunek ceny do jakości. Po otwarciu pudełka, bardzo miłe wrażenie. Tablet bardzo poręczny, ciekawy design, wyraziste kolory, czuły ekran, zapewniający widoczność pod dużymi kątami z każdej strony. Solidnie wykonana obudowa, podpórka bardzo przydatna. Przewijanie stron internetowych bez zgrzytów i przestojów, bardzo płynne. Największą jego zaletą jest bateria - czas pracy podawany w reklamach to nie ściema, bateria naprawdę zapewnia kilkanaście godzin nieprzerwanej pracy. Niestety tablet ma jedną uciążliwą wadę - bardzo słaby odbiór WIFI! W odległości 2 metrów od routera pokazuje "dostateczną" jakość sygnału, a w odległości 4 metrów nie ma już mowy o odbiorze. Można zapomnieć o używaniu go w hotelu, gdzie przecież nie ma routera w każdym pokoju... Nadmieniam, że próbowałem go w kilku sieciach i wszędzie był ten sam efekt, routery nastawione na najwyższą siłę nadawania. Byłem również w sklepie w którym go zakupiłem, wraz ze sprzedawcą próbowaliśmy sprawdzić jakość WIFI w dwóch egzemplarzach pokazowych i okazało się, że jakość WIFI była podobna. Po zadzwonieniu do serwisu Lenovo, zostałem poinformowany, że produkt jest zbyt nowy i że na razie nie mam nawet szans na pozytywną reklamację. Trochę to niepoważne ze strony producenta wypuszczać niedopracowany produkt. O nie do końca spolszczonym menu nie wspominam.... Ach, byłoby naprawdę wspaniale gdyby nie to nieszczęsne WIFI, jeśli Wasze egzemplarze nie będą miały tej wady to POLECAM, w przeciwnym razie NIE!"
"negative", "Wooooolny, nie daje rady z odtwarzaniem nawet teledysków na youtube w wersji HD. Z zalet to wygląda przyzwoicie, aczkolwiek ostrak krawędź będzie kuła w nadgarstki przy pisaniu. Słaby procek nie ciągnie dużo prądu więc bateria raptem 4 komorowa ale daje rade. Nie polecam wersji z 2 GB ramu, po dołożeniu drugich dwóch czuć wyraźną poprawę w wydajności. Bardzo głośne wbudowane głośniki. przyjemny jak na te cenę ekran."
"negative", "skoro same zalety - dlaczego ocena tylko 4,0. jedno z drugim jakoś nie pasuje :)"
"negative", "Po dwóch tygodniach padła ładowarka a po dwoch miesiącach tablet , nie wiem może mi się taki trafił"
"negative", "dobra jakość,ładny wygląd,,lte dziala wszedzie,jestem bardzo zadowolona"
"negative", "Brak. Podświetlenie ma 'bliźniaczy' model n550jk"
"negative", "Niestety padł po roku i jednym miesiącu od zakupu. Klawiatura przestała bez powodu odpowiadać (wysyłała impuls z jednego klawiszy mimo iż nie był wciśnięty) Koszt naprawy tego szajsu 600 zł. Miałem wcześniej Toshibę z 7 lat i działała i działa nadal bez zarzutu. I znowu chyba kupię. A sprzętu Apple nie polecam."
"negative", "Windows jak Windows. Szału nie ma, ale jesteśmy na niego skazani. Interfejs metro byłby niezły, ale bałagan na liście programów i brak wielu starych opcji w programach Metro rozczarowuje. Może niezły dla początkujących, ale męka przyzwyczajonych do XP i 7."
"negative", "ale jeśli ktoś chce słuchać na wieży co ma tylko odtwarzacz cd to jak najbardziej lepiej cd"
"negative", "Jaki wiek mamy ? Kup se lapka za 1500 i nie narzekaj jak dziecko 10 letnie. Koniec i tyle"
"negative", "kurs bardzo źle wykonany - brak tłumaczeń na język polski. Są dialogi , zdania jedynie po niemiecku z brakiem tłumaczenia na j.polski. Kompeltna porażka odnośnie tego kursu, szkoda pieniędzy na tak badziewny kurs ."
"negative", "Koszt jedyne 53 zł a płyta nie działa !"
"negative", "Absolutnie nie kupujcie tych słuchawek. Jak ktoś chce kupić lepiej niech da te pieniądze pijakowi pod sklepem, będzie więcej pożytku."
"negative", "Słuchawki rozpadły się po 5 dniach użytkowania. Dramat"
"negative", "Już nigdy nie kupię produktów tej firmy ! Słuchawki MC-822 Patriot mają dobrej jakości dźwięk i są wygodne w noszeniu. Ale ta jakość ! Po tygodniu użytkowania zaczęły odpadać materiałowe osłony kabli, a po miesiącu nie działał już lewy głośnik. Słuchawki leżą teraz w szafie, ponieważ zostały zastąpione na o wiele lepsze. Nie nabiorę się już na tak niską cenę."
"negative", "ABSURD ! Super szczelna, metalowa obudowa na dysk - bez ani jednego otworu wentylacyjnego - już po 15 minutach zagrzała się tak, że można by na niej jajka sadzone smażyć. Obudowa powinna mieć nazwę: HDD-Killer"
"negative", "To jest HD killer - pada zasilacz i przy okazji zabija dysk!"
"negative", "Kupiłem podobną kieszeń na dysk 3,5 SATA. Najpierw trafił się walnięty zasilacz dostałem drugi. Ten też po miesiącu padł przy okazji zabijając mi dysk. Omijajcie z bardzo daleka ten produkt!!!"
"negative", "Nie polecam. Tani, ale niewarty ceny. Ma poważne błędy w firmware. Po resecie routera przywraca niektóre parametry na fabryczne. Czyli za każdym zanikiem prądu, sprawdzasz wszystkie parametry i poprawiasz te zmienione. Dodatkowo router ma poważny błąd w sterowniku drukarki - router pozwala podpiąć drukarkę na USB. Błąd polega na tym, że zawiesza komputer, czyli BSoD. Zgłosiłem powyższe błędy pomocy technicznej już kilka miesięcy temu - nic nie zmienili przez ten czas."
"negative", "Na ilu komputerach wystepuje ten błąd (statystycznie X/1000), bo na moich trzech komputerach działa bez zastrzeżeń."
"negative", "bardzo nie udany model,chyba że mam takie szczęście 2x oddaję ztym samym nie wzmacnia sygnału na jednej stronie anteny sprawneprzez to nie idzie rozprowadzić internetu w domu parterowym zasłaby sygnał 2router ok 2tygodnie i to samo co 1 ta sama wada nie polecam"
"negative", "Kupiłem podobną kieszeń 4World na dysk 3,5 SATA. Najpierw trafił się walnięty zasilacz dostałem drugi. Ten też po miesiącu padł przy okazji zabijając mi dysk. Omijajcie z bardzo daleka ten produkt!!!"
"negative", "Ocena jednym słowem: BADZIEW! Płytka z elektroniką, do której mocuje się dysk, wbita na siłę w prowadnice obudowy, drobinki cyny między lutami - zwarcia, brak jednej śrubki mocującej dysk, brak styku na lutach złącza USB, wtyk kabla zasilającego lata w gnieździe, brak śrubek do mocowania czołówki obudowy, podstawka nie trzyma obudowy w pionie,. Całe szczęście, że obejrzałem druk zanim podpiąłem dysk i całość do komputera! Nie jest wart nawet 10 zł!"
"negative", "ABSURD ! Super szczelna, metalowa obudowa na dysk - bez ani jednego otworu wentylacyjnego - już po 15 minutach zagrzała się tak, że można by na niej jajka sadzone smażyć. Obudowa powinna mieć nazwę: HDD-Killer"
"negative", "nie da sie zaprogramować tego rutera. kupiłam go 2 tyg temu wydałam pieniądze a internetu mobilnego jak nie było tak nie ma. owszem włączy sie ale nie da nam sieci wi-fi poprostu bedzie sie na innym urządzeniu wyświetlało że jest sieć wi fi a po połączeniu z nią nie działa internet. dodatkowo bateria rozładowuje się po 2 godzinach.. przypominam że kupiłam nowy. i stan rutera daje wiele do życzenia"
"negative", "niezłe g----wno.3 razy w reklamacii.nie działa-ale media-tech twierdzi że działa.ale oczywiście z i ich modemami."
"negative", "PRZESTRZEGAM !!!!! Przed skrętkami firmy 4WORLD. Totalne badziewie. Nie wiem z czego są zrobione (chyba stal pokryta warstwą miedzi). O ile na 100mbit jakoś działa, tak po wymianie sprzętu na 1Gbit robią się cuda, błędne ramki, utrata pakietów, po wymianie na kable M***X jest wszystko OK !! Teraz do wymiany są kable w ścianach.. i kto nam za to zapłaci ? Za ten stracony czas na diagnozowaniu 1000-ca innych problemów jakie to spowodowało ???"
"negative", "Nie mam profesjonalnego doświadczenia ale dlaczego wymagać od skrętki kat. 5E aby poprawnie pracowała w sieci 1Gbit? Nie wiem, po prostu pytam, może inne skrętki 5e dają radę."
"negative", "Kupiłem je z ciekawości w jednym z supermarketów za całe 8.99PLN. Tragiczna jakość dźwięku. Nie polecam. Przeciwny biegun do audiofilskiego :) Jedyna zaleta tych słuchawek to cena, z perspektywy wolałbym jednak tą kwotę przeznaczyć na np. czekoladę czy piwo :) Brzmią jak 50 centów. Kupiłem je bo udają wyglądem beats :)"
"negative", "Słuchawek używałem przez tydzień po czym się zepsuły nastąpiło zagięcie kabelka zaraz przy samej słuchawce i przestała grać a jak gdzieś złączy to dźwięk jest charczący. Słuchawki nosiłem w kieszeni nie szarpałem więc Nie polecam tego produktu!"
"negative", "Badziew jakich mało nie kupujcie tego to pociągnie komputer co najwyżej na złomowisko"
"negative", "Jak najbardziej nie polecam tego zasilacza! Badziewie spaliło się po trzech tygodniach. Nie dość że głośny to jeszcze śmierdzi... Ale w sumie czego się spodziewać za takie pieniądze. Na szczęście nie pociągną za sobą grafiki i płyty głównej."
"negative", "FATALNY SPRZĘT! Tuż po podłączeniu dysku 3.5' za pomocą tych kabli do źródła zasilania nastąpiło spięcie i poleciał dym... w internecie można znaleźć wiele podobnych sytuacji..."
"negative", "Specjalny adapter, umożliwiający podłączanie urządzeń standardu IDE (ATA) za pośrednictwem popularnego złącza USB. Niestety w praktyce rzadko udaje się na tym urządzeniu osiągnąć pozytywne rezultaty. Transfery są bardzo wolne, często występują błędy transmisji. Odradzam to mało stabilne urządzenie."
"negative", "Od trzech godzin próbuję skonfigurować to urządzenie, które jest łatwe w konfiguracji nawet dla początkujących użytkowników. Ja komputerami zajmuję się od 25 lat, zakładałem sieci lokalne, WiFi, konfigurowałem routery i punkty dostępowe. Tutaj należało tylko podać tryb pracy (repeater), identyfikator i hasło sieci zdalnej, to samo dla udostępnianej przez repeater. Wszystko podane - po restarcie komputer nie otrzymuje adresu IP. Po wielu resetowaniach znalazłem schowaną opcję "DHCP - disable". Włączyłem. Adres IP przydzielał się, ale nie przesyłają się dane przez zdalny AP. Według zdalnego AP (którego działanie ma przedłużać repeater) podłączony jest, według samego repeatera - podłączony nie jest. Nie działa nawet ping (dostępny w zakładce Tools). W dodatku okazało się, że tryb szyfrowania danych (WPA2 z 2004 roku) włączony na zdalnym AP jest nieobsługiwany przez repeater. Trzeba włączyć na AP starszy tryb. Ale to i tak w niczym nie pomaga. NIE POLECAM!"
"negative", "dno!!!!! kilka godzin prób, przywróceń do fabrycznych i restartów wszystkiego co pod prądem no i kapa:( już kiedyś kupiłem coś tej firmy i też poszło do zwrotu z tego samego powodu a oni sie szczycą tym, że wyinżynierowali to w UE:/ apropos, to instrukcja dla tych z sokolim wzrokiem i do tego uzbrojonym, a do tego cały soft po angielski i gdyby nie było problemów z wystartowaniem ustrojstwa to jeszcze pół biedy, ale tak to może ja coś przeoczyłem... czułem się z tym jak z instalowaniem w latach 90-tych, czyli po tygodniu prób może udałoby się toto wystartować i już nie dotykać bo to Engineering in UE;)"
"negative", "Jedyne co mogę pochwalic to to ze da sie w nich rozmawiac przez telefon... ale taka funcjonalnosc to maja prawdowpodobnie produkty za 5 pln, Reklamowana mozliwosc sluchania muzyki to jakas pomylka ... nie da sie sluchac muzyki dluzej niz 10 sekund, jakosc dzwieku jest tragiczna - chyba ze ktos ma debowe ucho i rozroznia tylko czy graja czy nie ;-) poza tym ten model sam wypada z moich uszu a testowalem wiele sluchawek i nigdy takiego efektu nie mialem. Obudowa mikrofonu jest zmontowana tylko "na wcisk" i juz raz malo nie jej nie zgubilem"
"negative", "MASAKRA - tragiczna jakoś dźwięku, materiał z którego są zrobione jest podobny do tego w zabawkowych samochodzikach dla dzieci ( taki posrebrzany plastik ). Moduł z mikrofonem / przyciskiem jest na zatrzaski i dosłownie strzela w palcach. ZERO BASU - strasznie płasko grają, uszy bolą po paru minutach - TRAGICZNA JAKOŚ DŹWIĘKU - jeżeli to czytasz to uwierz, że nie miałeś nigdy w uszach gorszych słuchawek od tych. Zamiast przewodu jest taśma która nie dość, że się skręca itp. to jeszcze w razie np. naderwania jack'a nie ma możliwości polutowania tego po swojemu. NIE POLECAM - lepiej wydać te pieniądze na pizze."
"negative", "Co by tu napisać??? No nie wiem.... Może zacznijmy tak to najdroższy router (z grupy amatorskich) na runku cena 1150 PLN. I jest to jednocześnie najgorszy router na rynku. Kupiłem to urządzenie z nadzieją, że będzie OK., Ale tak nie jest. Urządzenie ma być najwydajniejszym i najlepszym urządzeniem z grupy routerów dwupasmowych z trybem AC. Tak mówi firma Linksys. A dlaczego jest najgorszym urządzeniem? Już wyjaśniam. Po pierwsze stabilność, można by zapytać, jaka stabilność? Urządzanie na pewno nie jest stabilne, ciężko czasem, aby urządzenie pracowało stabilnie, choć 6 godzin, a często potrafi się zawiesić już po kilku godzinach. Do wyboru albo zwiesi się całkowicie radio (brak komunikacji) albo ruter się niespodziewanie zrestartuje, lub nagle zacznie działać bardzo wolno (odpowiedź ping z routera potrzebuje kilku sekund, co powoduje, że przeglądanie stron jest nie możliwe). Cała seria nieszczęść do wyboru. Konfiguracja routera jest i prymitywna i dziwna (a miało być łatwo). Ustawień i możliwości konfiguracyjnych jest mało (bardzo podstawowe funkcje). A czy jest to łatwe? No może, ale wg mnie przedobrzone i przesadzone. Wydajność urządzenia jak na najdroższy router klasuje się w grupie urządzeń za 300 zł a nie 1150 PLN. Niby dla zaawansowanych użytkowników przeznaczony jest soft OpenWRT taaak po zainstalowaniu go, równie szybko go odinstalowałem ….. te same błędy te same problemy…. Ano bo Linksys używa tego samego softu (oprogramowanie rdzenia – jadra plus drivery), tylko inny interfejs, ale problemy te same. Czy urządzenie ma jakieś cechy pozytywne? No od bidy wygląd …. I antenki zewnętrzne na złączach RP-SMA. Ale nóżki w nowym urządzeniu już odklejają się …..Czyli wykonanie przeciętne. Uwaga w środku jest wentylator? Mi się jeszcze nie włączył, ale jak się kiedyś włączy? Może zacząć WYĆ. Wsparcie ze strony firmy linksys praktycznie żadne. Na pytanie, dlaczego albo o prośbę o rozwiązanie problemu, proponują zmianę kanału  co jest raczej zabawne i żadnego rozwiązania nie przynosi. Podsumowanie obecnie produkt nie nadaje się do niczego. Firma Linksys stała się najdroższą i najgorszą firmą na rynku. Nie wiem, ale odkąd firma Cisco sprzedała ten działa (linksys) firmie Belkin stałą się tragedia. Kiedyś urządzenia firmy Linksys uchodziły za najlepsze, (bo tak było) dziś mogą uchodzić za najgorsze. Moja Ocena? Omijać produkty firmy Linksys z daleka. Wygląd: 6/10 Wykonanie: 5/10 Możliwości/cena: 0/10 Power / wydajność: 3/10 Stabilność: 0/10 Obsługa/ możliwości oprogramowania: 2/10 Wsparcie techniczne:, 1/10 ( bo jest, ale tylko jest nic nie pomoże) Ocena końcowa: 2/10 NIE KUPOWAĆ !!!"
"negative", "Co by tu napisać??? No nie wiem.... Może zacznijmy tak to najdroższy router (z grupy amatorskich) na runku cena 1150 PLN. I jest to jednocześnie najgorszy router na rynku. Kupiłem to urządzenie z nadzieją, że będzie OK., Ale tak nie jest. Urządzenie ma być najwydajniejszym i najlepszym urządzeniem z grupy routerów dwupasmowych z trybem AC. Tak mówi firma Linksys. A dlaczego jest najgorszym urządzeniem? Już wyjaśniam. Po pierwsze stabilność, można by zapytać, jaka stabilność? Urządzanie na pewno nie jest stabilne, ciężko czasem, aby urządzenie pracowało stabilnie, choć 6 godzin, a często potrafi się zawiesić już po kilku godzinach. Do wyboru albo zwiesi się całkowicie radio (brak komunikacji) albo ruter się niespodziewanie zrestartuje, lub nagle zacznie działać bardzo wolno (odpowiedź ping z routera potrzebuje kilku sekund, co powoduje, że przeglądanie stron jest nie możliwe). Cała seria nieszczęść do wyboru. Konfiguracja routera jest i prymitywna i dziwna (a miało być łatwo). Ustawień i możliwości konfiguracyjnych jest mało (bardzo podstawowe funkcje). A czy jest to łatwe? No może, ale wg mnie przedobrzone i przesadzone. Wydajność urządzenia jak na najdroższy router klasuje się w grupie urządzeń za 300 zł a nie 1150 PLN. Niby dla zaawansowanych użytkowników przeznaczony jest soft OpenWRT taaak po zainstalowaniu go, równie szybko go odinstalowałem ….. te same błędy te same problemy…. Ano bo Linksys używa tego samego softu (oprogramowanie rdzenia – jadra plus drivery), tylko inny interfejs, ale problemy te same. Czy urządzenie ma jakieś cechy pozytywne? No od bidy wygląd …. I antenki zewnętrzne na złączach RP-SMA. Ale nóżki w nowym urządzeniu już odklejają się …..Czyli wykonanie przeciętne. Uwaga w środku jest wentylator? Mi się jeszcze nie włączył, ale jak się kiedyś włączy? Może zacząć WYĆ. Wsparcie ze strony firmy linksys praktycznie żadne. Na pytanie, dlaczego albo o prośbę o rozwiązanie problemu, proponują zmianę kanału  co jest raczej zabawne i żadnego rozwiązania nie przynosi. Podsumowanie obecnie produkt nie nadaje się do niczego. Firma Linksys stała się najdroższą i najgorszą firmą na rynku. Nie wiem, ale odkąd firma Cisco sprzedała ten działa (linksys) firmie Belkin stałą się tragedia. Kiedyś urządzenia firmy Linksys uchodziły za najlepsze, (bo tak było) dziś mogą uchodzić za najgorsze. Moja Ocena? Omijać produkty firmy Linksys z daleka. Wygląd: 6/10 Wykonanie: 5/10 Możliwości/cena: 0/10 Power / wydajność: 3/10 Stabilność: 0/10 Obsługa/ możliwości oprogramowania: 2/10 Wsparcie techniczne:, 1/10 ( bo jest, ale tylko jest nic nie pomoże) Ocena końcowa: 2/10 NIE KUPOWAĆ !!!"
"negative", "bardzo podstawowy komputer przenosny , ma w miare pojemny dysk twardy i wystarczajaca ilosc pamieci ram do pracy na dokumentach biurowych . Mozna bez wachania ogladac na nim filmy z powodu 15 calowego screenu."
"negative", "fajnie ze nie dziala GZ"
"negative", "fajnie ze nie dziala GZ"
"negative", "Fatalnie wykonana mysz optyczna.Już po kilku rolka przewijająca strony fiksuje.Chcąc np. przewijać stronę w dół, mamy góra, dół, góra, dół..."
"negative", "Fatalnie wykonana mysz optyczna.Już po kilku rolka przewijająca strony fiksuje.Chcąc np. przewijać stronę w dół, mamy góra, dół, góra, dół..."
"negative", "Fatalnie wykonana mysz optyczna.Już po kilku rolka przewijająca strony fiksuje.Chcąc np. przewijać stronę w dół, mamy góra, dół, góra, dół..."
"negative", "Fatalnie wykonana mysz optyczna.Już po kilku rolka przewijająca strony fiksuje.Chcąc np. przewijać stronę w dół, mamy góra, dół, góra, dół..."
"negative", "padł po pół roku...zgubiłem paragon (moja wina) - jestem wkurzony i wystawiam słabą ocenę...."
"negative", "padł po pół roku...zgubiłem paragon (moja wina) - jestem wkurzony i wystawiam słabą ocenę...."
"negative", "Po pól roku głowny pałąk pęka (sprawdzone na 2 egzemplarzach)"
"negative", "Po pól roku głowny pałąk pęka (sprawdzone na 2 egzemplarzach)"
"negative", "Zdecydowanie najgorszy pendrive ktory posiadałem. Nie sądziłem że pendrivy moga sie tak latwo psuc póki nie kupilem tego "cuda" Pierwszy wytrzymal 2 miesiace, wymieniony na gwarancji na nowy (3 tyg czekania), nowy wytrzymał jeden dzień po czym wymieniono mi go od ręki. Trzecie wytrzymal 2 tygodnie, oddany do serwisu wymieniono mi na nowy po PIĘCIU tygodniach czekania. Teraz mam egzeplarz nr 4 ktory zapewne wkrótce znowu padnie."
"negative", "Zdecydowanie najgorszy pendrive ktory posiadałem. Nie sądziłem że pendrivy moga sie tak latwo psuc póki nie kupilem tego "cuda" Pierwszy wytrzymal 2 miesiace, wymieniony na gwarancji na nowy (3 tyg czekania), nowy wytrzymał jeden dzień po czym wymieniono mi go od ręki. Trzecie wytrzymal 2 tygodnie, oddany do serwisu wymieniono mi na nowy po PIĘCIU tygodniach czekania. Teraz mam egzeplarz nr 4 ktory zapewne wkrótce znowu padnie."
